step,KuhnPoker/conv,KuhnPoker/iters,KuhnPoker/nodes_touched,KuhnPoker/tau,KuhnPoker/alpha,KuhnPoker/beta,KuhnPoker/gamma
914,7.566544553558319e-05,914,106024,5,3.9582749569846145,-2.078500967003221,0.02077269839362339
915,6.589807346799037e-05,915,106140,,3.9582749569846145,-2.078500967003221,0.02077269839362339
916,5.2938505471111785e-05,916,106256,,3.9582749569846145,-2.078500967003221,0.02077269839362339
917,4.465179746959702e-05,917,106372,,3.9582749569846145,-2.078500967003221,0.02077269839362339
918,2.6782529005398015e-05,918,106488,,3.9582749569846145,-2.078500967003221,0.02077269839362339
919,1.713717195364617e-05,919,106604,5,3.9378999980535005,-2.1001151103056284,0.02012418395484339
920,2.4032775634175163e-05,920,106720,,3.9378999980535005,-2.1001151103056284,0.02012418395484339
921,4.1194171137570734e-05,921,106836,,3.9378999980535005,-2.1001151103056284,0.02012418395484339
922,4.88960812149164e-05,922,106952,,3.9378999980535005,-2.1001151103056284,0.02012418395484339
923,6.441130798448547e-05,923,107068,,3.9378999980535005,-2.1001151103056284,0.02012418395484339
924,7.428796264530302e-05,924,107184,5,3.982226417556694,-2.0770309873868875,0.01796451344743666
925,7.50067015745648e-05,925,107300,,3.982226417556694,-2.0770309873868875,0.01796451344743666
926,6.634533196914205e-05,926,107416,,3.982226417556694,-2.0770309873868875,0.01796451344743666
927,5.2277759804375545e-05,927,107532,,3.982226417556694,-2.0770309873868875,0.01796451344743666
928,4.565596174554987e-05,928,107648,,3.982226417556694,-2.0770309873868875,0.01796451344743666
929,2.8701177361201147e-05,929,107764,5,3.985358548683383,-2.0821444141729186,0.01689564884091599
930,1.7748874213324717e-05,930,107880,,3.985358548683383,-2.0821444141729186,0.01689564884091599
931,2.0985129468742425e-05,931,107996,,3.985358548683383,-2.0821444141729186,0.01689564884091599
932,3.9438223725041244e-05,932,108112,,3.985358548683383,-2.0821444141729186,0.01689564884091599
933,4.649088430649928e-05,933,108228,,3.985358548683383,-2.0821444141729186,0.01689564884091599
934,6.187231507487345e-05,934,108344,5,4.000483565726276,-2.0790649918025164,0.015650746225711387
935,7.241084128481456e-05,935,108460,,4.000483565726276,-2.0790649918025164,0.015650746225711387
936,7.439195101618945e-05,936,108576,,4.000483565726276,-2.0790649918025164,0.015650746225711387
937,6.713266623945002e-05,937,108692,,4.000483565726276,-2.0790649918025164,0.015650746225711387
938,5.3304998534647874e-05,938,108808,,4.000483565726276,-2.0790649918025164,0.015650746225711387
939,4.6995307423497445e-05,939,108924,5,4.019316993792966,-2.073392184913214,0.014426008423161552
940,3.139161384890787e-05,940,109040,,4.019316993792966,-2.073392184913214,0.014426008423161552
941,1.853357827394375e-05,941,109156,,4.019316993792966,-2.073392184913214,0.014426008423161552
942,2.0201871166275476e-05,942,109272,,4.019316993792966,-2.073392184913214,0.014426008423161552
943,3.6846413248359244e-05,943,109388,,4.019316993792966,-2.073392184913214,0.014426008423161552
944,4.3816971585647346e-05,944,109504,5,4.0216063591099145,-2.0788798081229363,0.013589329624369206
945,5.883401282838485e-05,945,109620,,4.0216063591099145,-2.0788798081229363,0.013589329624369206
946,7.016544153190529e-05,946,109736,,4.0216063591099145,-2.0788798081229363,0.013589329624369206
947,7.366741946077116e-05,947,109852,,4.0216063591099145,-2.0788798081229363,0.013589329624369206
948,6.811110407345389e-05,948,109968,,4.0216063591099145,-2.0788798081229363,0.013589329624369206
949,5.554380883215915e-05,949,110084,5,4.055401866218811,-2.0629696227796326,0.012275826857743866
950,4.837668112903093e-05,950,110200,,4.055401866218811,-2.0629696227796326,0.012275826857743866
951,3.4754741126713506e-05,951,110316,,4.055401866218811,-2.0629696227796326,0.012275826857743866
952,1.9613650304756147e-05,952,110432,,4.055401866218811,-2.0629696227796326,0.012275826857743866
953,1.9699628470287722e-05,953,110548,,4.055401866218811,-2.0629696227796326,0.012275826857743866
954,3.3086815994287644e-05,954,110664,5,4.030117094968899,-2.0874807148772283,0.012015142344882879
955,4.3376899672292746e-05,955,110780,,4.030117094968899,-2.0874807148772283,0.012015142344882879
956,5.5290690750858795e-05,956,110896,,4.030117094968899,-2.0874807148772283,0.012015142344882879
957,6.744222542448552e-05,957,111012,,4.030117094968899,-2.0874807148772283,0.012015142344882879
958,7.265581317453251e-05,958,111128,,4.030117094968899,-2.0874807148772283,0.012015142344882879
959,6.909839873744938e-05,959,111244,5,4.084924861531775,-2.056546148593627,0.010530159888495927
960,5.8086643076854516e-05,960,111360,,4.084924861531775,-2.056546148593627,0.010530159888495927
961,4.937521605466455e-05,961,111476,,4.084924861531775,-2.056546148593627,0.010530159888495927
962,3.857419523650707e-05,962,111592,,4.084924861531775,-2.056546148593627,0.010530159888495927
963,2.1120368697891134e-05,963,111708,,4.084924861531775,-2.056546148593627,0.010530159888495927
964,1.943282149455272e-05,964,111824,5,4.060216676355864,-2.0802586052522405,0.010305569999073505
965,2.7828005492586128e-05,965,111940,,4.060216676355864,-2.0802586052522405,0.010305569999073505
966,4.192161575630737e-05,966,112056,,4.060216676355864,-2.0802586052522405,0.010305569999073505
967,5.1266490408291565e-05,967,112172,,4.060216676355864,-2.0802586052522405,0.010305569999073505
968,6.41424307885885e-05,968,112288,,4.060216676355864,-2.0802586052522405,0.010305569999073505
969,7.11670078986093e-05,969,112404,5,4.107961981381457,-2.054047759753987,0.009108357862392502
970,6.987778641101561e-05,970,112520,,4.107961981381457,-2.054047759753987,0.009108357862392502
971,6.077185210823233e-05,971,112636,,4.107961981381457,-2.054047759753987,0.009108357862392502
972,4.94569423770963e-05,972,112752,,4.107961981381457,-2.054047759753987,0.009108357862392502
973,4.2428601172178615e-05,973,112868,,4.107961981381457,-2.054047759753987,0.009108357862392502
974,2.5858271794271248e-05,974,112984,5,4.108651072033721,-2.0599242650656038,0.008600934103873747
975,1.9581940647134255e-05,975,113100,,4.108651072033721,-2.0599242650656038,0.008600934103873747
976,2.3266694337609195e-05,976,113216,,4.108651072033721,-2.0599242650656038,0.008600934103873747
977,3.8713839808829364e-05,977,113332,,4.108651072033721,-2.0599242650656038,0.008600934103873747
978,4.6834204248835665e-05,978,113448,,4.108651072033721,-2.0599242650656038,0.008600934103873747
979,6.02018882594757e-05,979,113564,5,4.1248687693137605,-2.055330513808163,0.007946435547148134
980,6.901430712830114e-05,980,113680,,4.1248687693137605,-2.055330513808163,0.007946435547148134
981,7.020398470913847e-05,981,113796,,4.1248687693137605,-2.055330513808163,0.007946435547148134
982,6.338360023128153e-05,982,113912,,4.1248687693137605,-2.055330513808163,0.007946435547148134
983,5.09687351123167e-05,983,114028,,4.1248687693137605,-2.055330513808163,0.007946435547148134
984,4.5624512797604044e-05,984,114144,5,4.140455954078722,-2.051065083532454,0.007347076966650157
985,3.187357909698041e-05,985,114260,,4.140455954078722,-2.051065083532454,0.007347076966650157
986,2.032976598029257e-05,986,114376,,4.140455954078722,-2.051065083532454,0.007347076966650157
987,2.1740380465790077e-05,987,114492,,4.140455954078722,-2.051065083532454,0.007347076966650157
988,3.308680353769633e-05,988,114608,,4.140455954078722,-2.051065083532454,0.007347076966650157
989,4.27885545814799e-05,989,114724,5,4.140634277102261,-2.057130259568759,0.006947613331960145
990,5.562002080727879e-05,990,114840,,4.140634277102261,-2.057130259568759,0.006947613331960145
991,6.603807825542041e-05,991,114956,,4.140634277102261,-2.057130259568759,0.006947613331960145
992,6.981810022349544e-05,992,115072,,4.140634277102261,-2.057130259568759,0.006947613331960145
993,6.564902897285285e-05,993,115188,,4.140634277102261,-2.057130259568759,0.006947613331960145
994,5.5016338682684074e-05,994,115304,5,4.1734813243318545,-2.0410061073482155,0.006260332916547817
995,4.726892474740674e-05,995,115420,,4.1734813243318545,-2.0410061073482155,0.006260332916547817
996,3.784962902605993e-05,996,115536,,4.1734813243318545,-2.0410061073482155,0.006260332916547817
997,2.1847326606400097e-05,997,115652,,4.1734813243318545,-2.0410061073482155,0.006260332916547817
998,2.0828137224260246e-05,998,115768,,4.1734813243318545,-2.0410061073482155,0.006260332916547817
999,2.649275549551633e-05,999,115884,5,4.1530187620548835,-2.061425960621332,0.006112610732826429
1000,4.020942806842731e-05,1000,116000,,4.1530187620548835,-2.061425960621332,0.006112610732826429
